Timestamp	[RAW JSON] FROM https://tjl.co/corridors-of-time/	Screenshot URL	=vl(indirect(concat("B",ROW())))	Verified?	Notes
1/15/2020 21:29:06	{"image":"https://i.imgur.com/0QS6TA0.png","center":"B","walls":[true,true,false,false,true,true],"nodes":[["S","P","P","B","C","P","B"],["S","B","S","C","D","D","S"],["C","S","T","D","C","P","T"],["C","C","D","T","B","T","T"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"]]}	https://i.imgur.com/0QS6TA0.png		Verified	
1/15/2020 21:29:35	{"walls":[false,true,true,true,false,true],"center":"P","nodes":[["T","P","H","C","D","B","T"],["H","H","T","T","P","P","C"],["C","T","P","H","T","T","C"],["B","P","H","C","P","D","P"],["T","T","T","S","C","H","C"],["P","P","C","C","B","H","H"]]}	https://cdn.discordapp.com/attachments/666873697763590144/667238889118760990/tiger_release_final_20200115_230152h.png		Duplicate	
1/15/2020 21:31:19	{"walls":[false,true,false,false,true,true],"center":"B","nodes":[["D","P","B","H","B","B","S"],["D","H","T","T","S","P","T"],["H","P","B","B","S","H","S"],["H","C","B","H","C","P","T"],["D","S","H","H","P","H","H"],["P","P","P","B","H","S","B"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667239307110776843/Screenshot_7.png		Duplicate	
1/15/2020 21:32:28	{"walls":[true,true,false,true,true,true],"center":"B","nodes":[["T","B","D","C","H","T","P"],["H","C","P","B","C","S","H"],["B","S","D","B","C","P","P"],["D","C","C","B","P","H","S"],["H","D","S","B","C","H","H"],["T","D","B","S","T","P","B"]]}	https://media.discordapp.net/attachments/667145204385579009/667239655325827072/20200116021539_1.jpg?width=832&height=468		Verified	
1/15/2020 21:33:14	{"image":"https://i.imgur.com/nzMbQd3.png","center":"B","walls":[false,false,true,true,true,true],"nodes":[["T","T","S","S","C","B","C"],["C","P","H","P","P","P","P"],["T","T","P","B","D","B","B"],["D","C","D","S","P","T","D"],["D","B","C","C","C","S","P"],["B","T","B","T","D","P","H"]]}	https://i.imgur.com/nzMbQd3.png		Duplicate	
1/15/2020 21:34:13	{"walls":[true,true,false,true,false,true],"center":"B","nodes":[["H","P","D","P","T","C","T"],["P","H","C","C","B","T","S"],["T","P","D","P","P","P","P"],["T","P","T","P","B","P","H"],["D","S","T","B","D","B","C"],["H","H","B","H","P","P","P"]]}	https://cdn.discordapp.com/attachments/666873697763590144/667240070981484574/tiger_release_final_20200115_230229_s02.png		Duplicate	
1/15/2020 21:34:36	{"walls":[true,false,true,false,false,false],"center":"B","nodes":[["D","H","P","B","T","B","T"],["C","P","H","C","H","P","B"],["D","B","C","H","D","P","C"],["P","B","B","B","S","T","H"],["P","B","T","H","C","H","B"],["B","P","C","D","T","S","C"]]}	https://cdn.discordapp.com/attachments/157368876005326849/667239526829129738/Puzzle2_11.png		Duplicate	
1/15/2020 21:34:57	{"walls":[true,true,true,false,true,false],"center":"B","nodes":[["C","D","C","H","H","S","T"],["H","P","S","B","D","S","D"],["H","C","H","P","B","C","C"],["P","T","B","H","C","H","C"],["H","H","C","S","P","B","C"],["C","P","S","C","B","T","C"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667239800620711948/PS_Messages_20200116_003142.jpg		Verified	
1/15/2020 21:35:35	{"walls":[false,true,true,true,true,true],"center":"D","nodes":[["P","C","B","T","P","P","D"],["H","D","H","S","C","T","P"],["S","S","P","B","C","P","P"],["D","P","S","C","C","D","P"],["S","P","S","P","B","P","S"],["P","P","B","T","S","B","T"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667228595487244299/Screenshot_4.png		Verified	
1/15/2020 21:36:59	{"walls":[true,true,false,true,true,true],"center":"D","nodes":[["T","H","P","S","H","D","B"],["D","C","B","P","B","P","D"],["P","B","P","C","D","D","C"],["D","B","P","T","S","S","B"],["S","D","T","S","S","B","H"],["C","P","S","C","T","P","C"]]}	https://media.discordapp.net/attachments/667145204385579009/667240740598054922/20200115205719_1.jpg?width=800&height=450		Verified	
1/15/2020 21:37:31	{"walls":[true,true,false,true,true,false],"center":"B","nodes":[["H","S","P","H","B","S","D"],["D","P","P","H","C","H","P"],["H","H","H","H","D","S","T"],["S","C","P","D","H","B","S"],["D","P","C","T","B","T","D"],["T","B","B","S","C","D","D"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667240958227644432/1085660_20200116001410_1.png		Verified	
1/15/2020 21:39:01	{"walls":[true,true,false,false,false,true],"center":"B","nodes":[["D","T","S","T","D","D","P"],["P","S","C","S","S","D","D"],["S","D","T","P","T","P","D"],["B","B","B","B","B","B","B"],["T","P","H","D","C","B","H"],["S","H","H","S","B","B","S"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667240166129401856/tiger_release_final_20200115_223119.png		Verified	
1/15/2020 21:39:23	{"image":"https://i.imgur.com/51ptNK2.png","center":"B","walls":[true,false,true,true,true,false],"nodes":[["S","S","C","H","T","H","H"],["D","C","S","H","P","C","P"],["H","D","B","S","P","C","D"],["H","D","D","D","D","T","B"],["D","T","D","D","P","S","S"],["C","S","T","D","C","P","T"]]}	https://i.imgur.com/51ptNK2.png		Verified	
1/15/2020 21:40:01	{"walls":[false,true,true,false,true,true],"center":"B","nodes":[["C","B","C","S","T","P","B"],["H","H","B","C","C","C","T"],["C","H","S","S","D","C","T"],["T","C","H","S","S","S","H"],["B","H","B","S","D","C","T"],["H","D","H","T","S","P","B"]]}	https://cdn.discordapp.com/attachments/666873697763590144/667241552564715520/tiger_release_final_20200115_231634.png		Verified	
1/15/2020 21:40:06	{"walls":[false,true,true,true,true,false],"center":"C","nodes":[["B","H","H","D","H","C","P"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["D","B","C","D","B","D","C"]]}	https://cdn.discordapp.com/attachments/409961893512478723/666978686897225728/aiax9NX.png		Verified	
1/15/2020 21:42:13	{"image":"https://media.discordapp.net/attachments/666976647320436737/666976701560913940/Destiny_2_Screenshot_2020.01.15_-_23.17.28.28.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,true,true,true,false],"nodes":[["B","C","H","P","P","B","H"],["P","S","H","C","S","C","C"],["D","H","B","H","S","S","P"],["H","S","C","B","B","H","C"],["H","P","C","H","B","D","T"],["H","H","B","S","P","C","H"]]}	https://media.discordapp.net/attachments/666976647320436737/666994844278849546/Destiny_2_Screenshot_2020.01.16_-_02.19.07.50.png?width=1202&height=677		Invalid	
1/15/2020 21:42:22	{"image":"https://i.imgur.com/TILTS8X.png","center":"B","walls":[true,false,true,true,true,false],"nodes":[["T","P","S","C","D","T","P"],["P","C","P","S","T","D","C"],["H","B","C","P","P","D","D"],["S","T","T","C","P","B","S"],["D","D","B","D","H","H","S"],["S","T","P","T","H","B","H"]]}	https://i.imgur.com/TILTS8X.pnG		Verified	
1/15/2020 21:42:42	{"walls":[false,true,true,true,true,false],"center":"B","nodes":[["S","S","D","P","P","H","P"],["P","T","S","P","D","P","S"],["P","C","H","D","S","B","B"],["H","H","C","B","P","H","T"],["B","T","B","D","B","D","B"],["T","T","T","T","H","P","T"]]}	https://cdn.discordapp.com/attachments/409961893512478723/666984225425326110/exEToDD.png		Invalid	
1/15/2020 21:43:04	{"image":"https://media.discordapp.net/attachments/666976647320436737/666976701560913940/Destiny_2_Screenshot_2020.01.15_-_23.17.28.28.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,true,true,true,false],"nodes":[["B","C","H","P","P","B","H"],["P","S","H","C","S","C","C"],["D","H","B","H","S","S","P"],["H","S","C","B","B","H","C"],["H","P","C","H","B","D","T"],["H","H","B","S","P","C","H"]]}	https://media.discordapp.net/attachments/666976647320436737/666976701560913940/Destiny_2_Screenshot_2020.01.15_-_23.17.28.28.png?width=1202&height=677		Verified	
1/15/2020 21:43:18	{"image":"https://media.discordapp.net/attachments/666976647320436737/666976708188045312/Destiny_2_Screenshot_2020.01.15_-_23.17.41.42.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,true,true,false,true],"nodes":[["T","S","H","H","T","D","H"],["D","P","B","C","P","P","C"],["B","C","D","P","C","B","P"],["B","H","C","D","D","T","D"],["T","D","C","P","B","D","P"],["C","H","P","T","S","B","C"]]}	https://media.discordapp.net/attachments/666976647320436737/666976708188045312/Destiny_2_Screenshot_2020.01.15_-_23.17.41.42.png?width=1202&height=677		Verified	
1/15/2020 21:43:35	{"image":"https://media.discordapp.net/attachments/666976647320436737/666976709710708740/Destiny_2_Screenshot_2020.01.15_-_23.18.00.59.png?width=1202&height=677 (tool-assisted)","center":"S","walls":[true,true,true,false,true,false],"nodes":[["P","T","T","C","D","B","D"],["B","D","H","H","D","D","P"],["S","S","B","D","D","C","P"],["C","S","B","D","T","D","H"],["T","P","D","D","B","D","T"],["P","D","C","S","D","T","D"]]}	https://media.discordapp.net/attachments/666976647320436737/666976709710708740/Destiny_2_Screenshot_2020.01.15_-_23.18.00.59.png?width=1202&height=677		Verified	
1/15/2020 21:43:51	{"image":" (tool-assisted)","center":"C","walls":[false,false,false,false,false,false],"nodes":[["C","S","C","D","T","P","H"],["T","B","H","C","S","B","H"],["D","T","D","T","T","S","C"],["H","C","H","S","T","D","H"],["B","P","S","S","H","B","C"],["T","S","C","H","H","S","T"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKSAodG9vbC1hc3Npc3RlZCkJQ2xvdmVyCTEsMiwzLDQsNSw2CUNTQ0RUUEgJVEJIQ1NCSAlEVERUVFNDCUhDSFNUREgJQlBTU0hCQwlUU0NISFNU		Invalid	
1/15/2020 21:43:52	{"image":"https://media.discordapp.net/attachments/666976647320436737/666979378936414219/Destiny_2_Screenshot_2020.01.16_-_01.16.17.99.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,false,true,true,false],"nodes":[["P","T","C","H","D","C","S"],["D","C","S","D","S","B","T"],["H","S","T","B","S","B","B"],["P","D","D","H","H","H","H"],["C","C","D","H","P","T","P"],["H","D","P","T","T","H","P"]]}	https://media.discordapp.net/attachments/666976647320436737/666979378936414219/Destiny_2_Screenshot_2020.01.16_-_01.16.17.99.png?width=1202&height=677		Verified	
1/15/2020 21:44:07	{"image":"https://media.discordapp.net/attachments/666976647320436737/666979397487558666/Destiny_2_Screenshot_2020.01.16_-_01.16.31.37.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,false,true,true,true],"nodes":[["C","B","D","P","T","D","B"],["S","B","D","T","H","D","P"],["T","C","B","C","P","P","H"],["P","S","S","P","H","T","B"],["C","D","C","C","H","H","T"],["H","T","T","B","H","H","B"]]}	https://media.discordapp.net/attachments/666976647320436737/666979397487558666/Destiny_2_Screenshot_2020.01.16_-_01.16.31.37.png?width=1202&height=677		Verified	
1/15/2020 21:44:23	{"image":"https://media.discordapp.net/attachments/666976647320436737/666979435617976330/Destiny_2_Screenshot_2020.01.16_-_01.16.46.24.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,true,false,true,false],"nodes":[["B","P","H","P","T","H","S"],["D","H","H","D","B","T","H"],["H","P","T","S","P","S","C"],["C","D","D","C","D","C","C"],["B","H","T","B","B","D","P"],["S","D","S","P","S","D","S"]]}	https://media.discordapp.net/attachments/666976647320436737/666979435617976330/Destiny_2_Screenshot_2020.01.16_-_01.16.46.24.png?width=1202&height=677		Verified	
1/15/2020 21:44:40	{"image":"https://media.discordapp.net/attachments/666976647320436737/666981505481965568/Destiny_2_Screenshot_2020.01.16_-_01.25.42.05.png?width=1202&height=677 (tool-assisted)","center":"S","walls":[true,true,true,true,true,false],"nodes":[["D","S","T","T","C","B","H"],["D","C","H","T","C","B","C"],["H","H","B","S","D","B","S"],["C","P","D","H","P","C","S"],["H","P","P","T","B","S","C"],["B","P","H","S","P","D","H"]]}	https://media.discordapp.net/attachments/666976647320436737/666981505481965568/Destiny_2_Screenshot_2020.01.16_-_01.25.42.05.png?width=1202&height=677		Duplicate	
1/15/2020 21:44:47	{"image":"https://i.imgur.com/gwrGUe5.png","center":"B","walls":[true,true,false,false,true,true],"nodes":[["S","P","P","B","C","P","B"],["S","B","S","C","D","D","S"],["C","S","T","D","C","P","T"],["C","C","D","T","B","T","T"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"]]}	https://i.imgur.com/gwrGUe5.png		Duplicate	
1/15/2020 21:44:54	{"image":"https://media.discordapp.net/attachments/666976647320436737/666981517758693407/Destiny_2_Screenshot_2020.01.16_-_01.25.54.95.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[false,false,true,false,false,true],"nodes":[["C","P","S","T","S","T","H"],["S","H","S","B","C","S","H"],["D","D","T","P","T","H","H"],["C","B","D","T","T","C","T"],["T","S","C","C","B","T","S"],["T","H","S","C","P","P","P"]]}	https://media.discordapp.net/attachments/666976647320436737/666981517758693407/Destiny_2_Screenshot_2020.01.16_-_01.25.54.95.png?width=1202&height=677		Duplicate	
1/15/2020 21:45:11	{"image":"https://media.discordapp.net/attachments/666976647320436737/666981522451988500/Destiny_2_Screenshot_2020.01.16_-_01.26.08.71.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,false,true,true,false,false],"nodes":[["T","S","P","C","C","D","H"],["C","C","C","H","H","B","C"],["H","C","P","S","P","H","S"],["T","T","P","H","B","H","H"],["P","B","S","H","D","P","T"],["H","P","S","C","P","B","P"]]}	https://media.discordapp.net/attachments/666976647320436737/666981522451988500/Destiny_2_Screenshot_2020.01.16_-_01.26.08.71.png?width=1202&height=677		Verified	
1/15/2020 21:45:27	{"image":"https://media.discordapp.net/attachments/666976647320436737/666990564561911819/Destiny_2_Screenshot_2020.01.16_-_02.01.25.48.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,false,true,true,true,false],"nodes":[["H","H","C","C","S","D","D"],["T","H","P","P","T","P","D"],["C","S","H","C","T","T","H"],["D","H","T","T","H","S","H"],["B","D","B","H","S","P","P"],["B","T","C","C","S","B","B"]]}	https://media.discordapp.net/attachments/666976647320436737/666990564561911819/Destiny_2_Screenshot_2020.01.16_-_02.01.25.48.png?width=1202&height=677		Verified	
1/15/2020 21:45:42	{"image":"https://media.discordapp.net/attachments/666976647320436737/666990589719347212/Destiny_2_Screenshot_2020.01.16_-_02.01.36.31.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,false,true,true,true],"nodes":[["D","D","C","D","P","B","T"],["P","C","D","P","H","P","H"],["T","C","H","S","B","S","D"],["D","S","B","S","S","T","B"],["B","H","D","B","S","P","H"],["P","P","P","B","H","S","T"]]}	https://media.discordapp.net/attachments/666976647320436737/666990589719347212/Destiny_2_Screenshot_2020.01.16_-_02.01.36.31.png?width=1202&height=677		Verified	
1/15/2020 21:45:46	{"walls":[true,true,true,false,false,true],"center":"B","nodes":[["C","P","C","H","T","T","B"],["H","T","D","H","C","P","B"],["T","S","D","D","P","H","B"],["H","H","H","B","H","C","S"],["T","H","D","H","S","H","P"],["H","H","S","D","C","D","T"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667240378839072768/unknown.png		Verified	
1/15/2020 21:45:52	{"walls":[true,true,true,true,false,true],"center":"H","nodes":[["P","C","C","S","P","C","B"],["C","T","T","P","H","T","C"],["T","T","D","P","S","S","H"],["D","H","P","H","P","D","D"],["D","H","T","S","T","S","D"],["S","H","S","C","T","P","H"]],"image":"https://cdn.discordapp.com/attachments/667145204385579009/667242007177199626/unknown.png"}	https://cdn.discordapp.com/attachments/667145204385579009/667242007177199626/unknown.png		Verified	
1/15/2020 21:45:55	{"image":"https://media.discordapp.net/attachments/666976647320436737/666990602260447272/Destiny_2_Screenshot_2020.01.16_-_02.01.52.53.png?width=1202&height=677 (tool-assisted) (tool-assisted)","center":"B","walls":[true,false,false,true,true,true],"nodes":[["T","D","B","P","B","C","C"],["C","T","P","P","S","D","S"],["H","T","S","D","P","T","D"],["C","T","S","S","D","P","D"],["T","D","D","C","H","T","P"],["C","C","T","S","P","D","T"]]}	https://media.discordapp.net/attachments/666976647320436737/666990602260447272/Destiny_2_Screenshot_2020.01.16_-_02.01.52.53.png?width=1202&height=677		Verified	
1/15/2020 21:46:08	{"image":"https://media.discordapp.net/attachments/666976647320436737/666992747504467978/Destiny_2_Screenshot_2020.01.16_-_02.10.23.93.png?width=1202&height=677 (tool-assisted)","center":"D","walls":[true,true,false,false,true,true],"nodes":[["H","D","P","P","H","P","D"],["B","T","D","T","S","S","H"],["P","T","H","P","C","D","C"],["S","B","B","P","D","P","B"],["S","H","P","C","C","S","P"],["C","C","B","C","H","C","D"]]}	https://media.discordapp.net/attachments/666976647320436737/666992747504467978/Destiny_2_Screenshot_2020.01.16_-_02.10.23.93.png?width=1202&height=677		Verified	
1/15/2020 21:46:23	{"image":"https://media.discordapp.net/attachments/666976647320436737/666992769973223424/Destiny_2_Screenshot_2020.01.16_-_02.10.36.79.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,false,true,true,false,false],"nodes":[["B","T","B","H","S","T","P"],["T","H","B","T","H","T","H"],["S","T","D","T","S","S","B"],["C","S","H","T","D","S","T"],["H","P","T","T","D","P","T"],["S","D","P","H","T","P","S"]]}	https://media.discordapp.net/attachments/666976647320436737/666992769973223424/Destiny_2_Screenshot_2020.01.16_-_02.10.36.79.png?width=1202&height=677		Verified	
1/15/2020 21:46:38	{"image":"https://media.discordapp.net/attachments/666976647320436737/666992785244553226/Destiny_2_Screenshot_2020.01.16_-_02.10.49.84.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[false,true,false,true,true,false],"nodes":[["S","H","H","C","H","P","S"],["P","S","C","S","S","C","T"],["H","T","C","C","B","P","H"],["S","D","D","C","C","P","H"],["H","T","C","C","T","B","S"],["P","D","H","P","C","S","D"]]}	https://media.discordapp.net/attachments/666976647320436737/666992785244553226/Destiny_2_Screenshot_2020.01.16_-_02.10.49.84.png?width=1202&height=677		Verified	
1/15/2020 21:46:51	{"image":"https://media.discordapp.net/attachments/666976647320436737/666994818223964163/Destiny_2_Screenshot_2020.01.16_-_02.18.39.88.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,true,true,false,true,false],"nodes":[["S","H","B","H","D","B","D"],["D","P","B","T","C","T","C"],["B","T","C","D","H","C","S"],["B","C","S","S","C","S","S"],["P","D","S","C","S","D","P"],["H","P","B","H","D","B","D"]]}	https://media.discordapp.net/attachments/666976647320436737/666994818223964163/Destiny_2_Screenshot_2020.01.16_-_02.18.39.88.png?width=1202&height=677		Verified	
1/15/2020 21:47:05	{"image":"https://media.discordapp.net/attachments/666976647320436737/666994832652369921/Destiny_2_Screenshot_2020.01.16_-_02.18.52.78.png?width=1202&height=677 (tool-assisted)","center":"B","walls":[true,false,false,true,true,false],"nodes":[["P","T","C","T","P","T","D"],["D","H","D","S","C","C","P"],["C","B","T","D","P","D","H"],["P","D","H","S","T","T","D"],["D","C","B","D","D","C","C"],["S","B","T","S","D","S","H"]]}	https://media.discordapp.net/attachments/666976647320436737/666994832652369921/Destiny_2_Screenshot_2020.01.16_-_02.18.52.78.png?width=1202&height=677		Verified	
1/15/2020 21:47:10	{"image":"https://i.imgur.com/Mq0CDBc.png","center":"C","walls":[true,false,false,true,true,true],"nodes":[["P","B","D","D","S","T","P"],["P","B","P","D","B","S","C"],["C","H","T","T","C","T","S"],["D","P","H","H","P","T","H"],["P","H","C","P","S","T","P"],["C","S","P","B","H","T","H"]]}	https://i.imgur.com/Mq0CDBc.png		Verified	
1/15/2020 21:47:19	{"image":"https://media.discordapp.net/attachments/666976647320436737/666994844278849546/Destiny_2_Screenshot_2020.01.16_-_02.19.07.50.png?width=1202&height=677 (tool-assisted) (tool-assisted)","center":"H","walls":[true,true,true,false,true,true],"nodes":[["C","S","C","H","P","T","B"],["C","B","H","D","S","S","H"],["S","C","C","T","C","T","S"],["H","T","C","D","D","H","C"],["C","C","P","T","P","C","B"],["S","P","C","T","H","B","H"]]}	https://media.discordapp.net/attachments/666976647320436737/666994844278849546/Destiny_2_Screenshot_2020.01.16_-_02.19.07.50.png?width=1202&height=677		Verified	
1/15/2020 21:47:37	{"walls":[true,true,false,true,true,true],"center":"B","nodes":[["B","P","D","B","C","H","B"],["C","S","D","P","B","S","C"],["D","P","B","T","S","B","S"],["H","D","T","S","D","P","S"],["D","T","D","B","C","B","S"],["H","H","H","D","T","C","T"]],"image":"https://paste.pics/2b28dce05c72fce6fdfabff0c25c0261"}	https://paste.pics/2b28dce05c72fce6fdfabff0c25c0261		Verified	
1/15/2020 21:48:00	{"walls":[true,true,true,false,true,true],"center":"B","nodes":[["C","P","D","P","S","T","P"],["H","D","D","H","P","H","D"],["P","H","B","D","T","B","P"],["H","C","P","T","B","T","B"],["T","T","H","P","B","P","H"],["H","D","P","B","B","D","T"]]}	https://imgur.com/a/p6QNXhx		Verified	
1/15/2020 21:49:57	{"image":"https://i.imgur.com/v178tbx.png","center":"B","walls":[false,true,true,false,true,true],"nodes":[["S","D","B","D","D","T","S"],["B","B","B","B","B","B","B"],["B","B","B","B","B","B","B"],["C","P","H","P","D","P","B"],["P","T","B","T","T","T","S"],["T","B","T","C","T","B","D"]]}	https://i.imgur.com/v178tbx.png		Verified	
1/15/2020 21:51:23	{"walls":[true,false,false,true,false,true],"center":"B","nodes":[["C","D","C","D","S","T","S"],["P","C","T","H","S","C","B"],["B","H","B","P","C","D","C"],["B","P","D","C","B","B","H"],["C","H","T","S","S","C","D"],["C","D","T","C","H","D","P"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667244425658892317/chrome_2020-01-15_21-48-45.png		Invalid	
1/15/2020 21:52:09	{"walls":[false,true,false,true,true,true],"center":"B","nodes":[["T","B","D","S","P","P","S"],["C","D","H","H","C","P","D"],["H","H","H","B","C","B","B"],["P","T","B","P","S","S","P"],["T","P","S","H","H","T","S"],["D","B","P","C","H","H","D"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667244034061762560/1085660_20200116004921_1.png		Verified	
1/15/2020 21:52:57	{"image":"https://i.imgur.com/l1CQJWA.png","center":"B","walls":[false,false,true,false,true,true],"nodes":[["H","S","C","S","H","H","D"],["T","C","B","H","S","P","D"],["C","P","P","D","D","S","B"],["C","D","T","D","H","B","T"],["B","B","S","B","S","B","C"],["H","T","D","T","T","B","B"]]}	https://i.imgur.com/l1CQJWA.png		Duplicate	
1/15/2020 21:53:28	{"walls":[false,false,true,false,true,true],"center":"B","nodes":[["H","S","C","S","H","H","D"],["T","C","B","H","S","P","D"],["C","P","P","T","T","S","B"],["C","D","T","D","H","B","T"],["B","B","S","B","S","B","C"],["H","T","D","T","T","B","B"]]}	https://imgur.com/a/gBKdMVG		Verified	
1/15/2020 21:54:13	{"walls":[false,true,true,true,true,false],"center":"H","nodes":[["P","S","C","C","B","T","H"],["H","C","H","P","C","B","T"],["B","C","H","S","D","D","S"],["H","C","H","B","S","B","S"],["B","D","P","D","D","H","C"],["S","T","H","H","S","B","T"]],"image":"https://cdn.discordapp.com/attachments/667145204385579009/667241792030113813/20200116160043_1.jpg"}	https://cdn.discordapp.com/attachments/667145204385579009/667241792030113813/20200116160043_1.jpg		Verified	
1/15/2020 21:55:11	{"walls":[false,false,false,false,false,false],"center":"S","nodes":[["B","D","T","S","H","S","T"],["T","S","C","T","B","D","P"],["S","P","H","B","H","B","H"],["C","P","P","H","S","D","H"],["C","S","C","P","H","S","S"],["T","T","P","T","P","H","H"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlTbmFrZQkxLDIsMyw0LDUsNglCRFRTSFNUCVRTQ1RCRFAJU1BIQkhCSAlDUFBIU0RICUNTQ1BIU1MJVFRQVFBISA==		Invalid	
1/15/2020 21:55:33	{"walls":[true,true,false,true,false,false],"center":"B","nodes":[["C","S","S","P","P","H","B"],["H","C","D","T","H","B","D"],["T","D","T","H","P","D","P"],["C","B","D","T","D","P","S"],["H","B","B","H","P","P","B"],["P","S","P","B","D","S","P"]]}	https://cdn.discordapp.com/attachments/157368876005326849/667244869319655424/Puzzle2_12.png		Verified	
1/15/2020 21:57:30	{"walls":[true,true,false,false,true,false],"center":"B","nodes":[["S","C","P","C","C","H","S"],["B","D","S","T","P","B","P"],["D","D","D","C","S","T","S"],["C","D","H","D","S","S","H"],["P","H","H","P","C","P","S"],["D","P","S","H","S","C","S"]]}	https://imgur.com/a/JBuwMaV		Verified	
1/15/2020 21:58:23	{"walls":[false,true,true,true,true,true],"center":"B","nodes":[["P","T","H","P","C","H","S"],["B","B","D","D","C","C","C"],["B","D","H","S","H","T","B"],["D","C","T","S","B","B","H"],["C","C","P","H","T","H","C"],["S","T","H","H","T","P","H"]]}	https://discordapp.com/channels/667022041647415298/667145204385579009/667246170128777226		Invalid	
1/15/2020 21:59:41	{"walls":[false,false,false,false,false,false],"center":"B","nodes":[["P","T","C","H","D","C","S"],["D","C","S","D","S","B","T"],["H","S","T","B","S","B","B"],["P","D","D","H","H","H","H"],["C","C","D","H","P","T","P"],["H","D","P","T","T","H","P"]]}	https://cdn.discordapp.com/attachments/667145204385579009/667245875101433856/1085660_20200116005622_1.png		Duplicate	
1/15/2020 22:00:15	{"walls":[true,true,false,true,true,false],"center":"D","nodes":[["P","P","S","H","S","T","T"],["P","S","C","C","C","C","T"],["B","S","S","D","H","B","S"],["S","C","P","C","B","S","D"],["B","S","B","C","P","B","T"],["B","B","H","P","B","C","B"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlEaWFtb25kCTMsNglQUFNIU1RUCVBTQ0NDQ1QJQlNTREhCUwlTQ1BDQlNECUJTQkNQQlQJQkJIUEJDQg==		Invalid	
1/15/2020 22:01:11	{"walls":[true,true,false,true,true,false],"center":"B","nodes":[["P","T","S","S","C","H","B"],["B","D","D","D","P","T","P"],["D","S","T","S","P","D","T"],["P","S","H","D","B","C","P"],["H","P","T","S","P","P","P"],["T","D","D","P","P","P","B"]]}	https://imgur.com/a/acnnCc2		Verified	
1/15/2020 22:01:48	{"walls":[true,true,true,true,false,true],"center":"B","nodes":[["P","C","S","D","D","H","D"],["D","T","T","P","H","C","T"],["B","B","S","D","H","B","S"],["B","S","S","H","S","T","T"],["B","P","T","D","C","C","H"],["T","B","H","D","P","C","S"]],"image":"https://imgur.com/a/b7mkcjx"}	https://imgur.com/a/b7mkcjx		Duplicate	
1/15/2020 22:03:15	{"walls":[true,true,true,true,false,true],"center":"H","nodes":[["D","B","S","P","T","S","D"],["S","S","P","T","T","T","H"],["S","S","P","C","H","C","D"],["H","T","D","B","B","D","D"],["D","S","D","D","H","B","T"],["D","D","D","H","C","D","S"]]}	https://steamcommunity.com/sharedfiles/filedetails/?id=1970180082		Verified	
1/15/2020 22:04:42	{"walls":[false,true,false,true,true,true],"center":"B","nodes":[["C","H","D","B","D","B","H"],["C","C","B","H","D","D","H"],["C","B","S","D","D","S","P"],["C","B","C","P","D","P","T"],["B","S","P","D","T","P","C"],["T","B","S","T","C","T","C"]]}	https://cdn.discordapp.com/attachments/582736031879528448/667246852034396180/unknown.png		Verified	
1/15/2020 22:04:45	{"walls":[true,true,true,false,true,false],"center":"P","nodes":[["T","S","C","C","S","P","T"],["S","B","D","H","P","H","D"],["S","H","S","D","P","P","S"],["D","T","B","P","H","P","H"],["P","S","H","B","T","S","B"],["S","T","C","S","D","S","S"]]}	https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlQbHVzCTQsNglUU0NDU1BUCVNCREhQSEQJU0hTRFBQUwlEVEJQSFBICVBTSEJUU0IJU1RDU0RTUw==		Invalid	
